,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,AÑO,Kilogramos incautadas
248,17,CALDAS,17495,NORCASIA,1999,0.0
249,17,CALDAS,17867,VICTORIA,1999,0.0
250,18,CAQUETÁ,18029,ALBANIA,1999,0.0
251,18,CAQUETÁ,18247,EL DONCELLO,1999,0.0
252,19,CAUCA,19110,BUENOS AIRES,1999,0.0
253,19,CAUCA,19130,CAJIBÍO,1999,0.0
254,19,CAUCA,19364,JAMBALÓ,1999,0.0
255,19,CAUCA,19418,LÓPEZ,1999,0.0
256,19,CAUCA,19473,MORALES,1999,0.0
257,19,CAUCA,19513,PADILLA,1999,0.0
258,19,CAUCA,19585,PURACÉ ,1999,0.0
259,19,CAUCA,19693,SAN SEBASTIÁN,1999,0.0
260,19,CAUCA,19701,SANTA ROSA,1999,0.0
261,19,CAUCA,19785,SUCRE,1999,0.0
262,19,CAUCA,19807,TIMBÍO,1999,0.0
263,20,CESAR,20001,VALLEDUPAR,1999,0.0
264,20,CESAR,20011,AGUACHICA,1999,0.0
265,20,CESAR,20013,AGUSTÍN CODAZZI,1999,0.0
266,20,CESAR,20238,EL COPEY,1999,0.0
267,20,CESAR,20710,SAN ALBERTO,1999,0.0
268,23,CÓRDOBA,23001,MONTERÍA,1999,0.0
269,23,CÓRDOBA,23068,AYAPEL,1999,0.0
270,23,CÓRDOBA,23079,BUENAVISTA,1999,0.0
271,23,CÓRDOBA,23350,LA APARTADA,1999,0.0
272,23,CÓRDOBA,23417,LORICA,1999,0.0
273,23,CÓRDOBA,23570,PUEBLO NUEVO,1999,0.0
274,23,CÓRDOBA,23855,VALENCIA,1999,0.0
275,25,CUNDINAMARCA,25269,FACATATIVÁ,1999,0.0
276,25,CUNDINAMARCA,25513,PACHO,1999,0.0
277,25,CUNDINAMARCA,25530,PARATEBUENO,1999,0.0
278,25,CUNDINAMARCA,25572,PUERTO SALGAR,1999,0.0
279,25,CUNDINAMARCA,25875,VILLETA,1999,0.0
280,27,CHOCÓ,27001,QUIBDÓ,1999,0.0
281,27,CHOCÓ,27073,BAGADÓ,1999,0.0
282,27,CHOCÓ,27075,BAHÍA SOLANO ,1999,0.0
283,27,CHOCÓ,27077,BAJO BAUDÓ  ,1999,0.0
284,27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,1999,0.0
285,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,1999,0.0
