,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,AÑO,Kilogramos incautadas
2255,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,2002,0.0
2256,15,BOYACÁ,15401,LA VICTORIA,2002,0.0
2257,19,CAUCA,19355,INZÁ,2002,0.0
2258,20,CESAR,20310,GONZÁLEZ,2002,0.0
2259,20,CESAR,20550,PELAYA,2002,0.0
2260,20,CESAR,20621,LA PAZ,2002,0.0
2261,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,2002,0.0
2262,27,CHOCÓ,27006,ACANDÍ,2002,0.0
2263,27,CHOCÓ,27025,ALTO BAUDÓ ,2002,0.0
2264,27,CHOCÓ,27150,CARMEN DEL DARIÉN  ,2002,0.0
2265,27,CHOCÓ,27425,MEDIO ATRATO ,2002,0.0
2266,27,CHOCÓ,27450,MEDIO SAN JUAN ,2002,0.0
2267,27,CHOCÓ,27580,RÍO IRÓ ,2002,0.0
2268,27,CHOCÓ,27615,RIOSUCIO,2002,0.0
2269,27,CHOCÓ,27800,UNGUÍA,2002,0.0
2270,41,HUILA,41006,ACEVEDO,2002,0.0
2271,52,NARIÑO,52227,CUMBAL,2002,0.0
2272,54,NORTE DE SANTANDER,54003,ÁBREGO,2002,0.0
2273,54,NORTE DE SANTANDER,54172,CHINÁCOTA,2002,0.0
2274,68,SANTANDER,68397,LA PAZ,2002,0.0
2275,85,CASANARE,85315,SÁCAMA,2002,0.0
2276,94,GUAINIA,94663,MAPIRIPANA ,2002,0.0
2277,5,ANTIOQUIA,5475,MURINDÓ,2002,0.0
2278,19,CAUCA,19300,GUACHENÉ,2002,0.0
2279,19,CAUCA,19845,VILLA RICA,2002,0.0
2280,20,CESAR,20383,LA GLORIA,2002,0.0
2281,27,CHOCÓ,27099,BOJAYÁ ,2002,0.0
2282,70,SUCRE,70400,LA UNIÓN,2002,0.0
2283,91,AMAZONAS,91405,LA CHORRERA ,2002,0.0
2284,5,ANTIOQUIA,5001,MEDELLÍN,2003,446.613
2285,5,ANTIOQUIA,5002,ABEJORRAL,2003,0.0
2286,5,ANTIOQUIA,5030,AMAGÁ,2003,0.0
2287,5,ANTIOQUIA,5031,AMALFI,2003,1.0
2288,5,ANTIOQUIA,5034,ANDES,2003,0.0
2289,5,ANTIOQUIA,5038,ANGOSTURA,2003,0.0
2290,5,ANTIOQUIA,5040,ANORÍ,2003,6.0
2291,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,2003,0.0
2292,5,ANTIOQUIA,5044,ANZÁ,2003,0.0
2293,5,ANTIOQUIA,5045,APARTADÓ,2003,0.0
2294,5,ANTIOQUIA,5079,BARBOSA,2003,14.0
2295,5,ANTIOQUIA,5088,BELLO,2003,1.0
2296,5,ANTIOQUIA,5107,BRICEÑO,2003,0.0
2297,5,ANTIOQUIA,5113,BURITICÁ,2003,0.0
2298,5,ANTIOQUIA,5120,CÁCERES,2003,39.0
2299,5,ANTIOQUIA,5125,CAICEDO,2003,0.0
2300,5,ANTIOQUIA,5129,CALDAS,2003,0.0
2301,5,ANTIOQUIA,5134,CAMPAMENTO,2003,0.0
2302,5,ANTIOQUIA,5138,CAÑASGORDAS,2003,0.0
2303,5,ANTIOQUIA,5142,CARACOLÍ,2003,0.0
2304,5,ANTIOQUIA,5145,CARAMANTA,2003,0.0
2305,5,ANTIOQUIA,5147,CAREPA,2003,0.0
2306,5,ANTIOQUIA,5148,CARMEN DE VIBORAL,2003,0.0
2307,5,ANTIOQUIA,5154,CAUCASIA,2003,110.277
2308,5,ANTIOQUIA,5190,CISNEROS,2003,0.0
2309,5,ANTIOQUIA,5197,COCORNÁ,2003,0.0
2310,5,ANTIOQUIA,5212,COPACABANA,2003,0.0
2311,5,ANTIOQUIA,5237,DON MATÍAS,2003,0.0
2312,5,ANTIOQUIA,5250,EL BAGRE,2003,6.001
2313,5,ANTIOQUIA,5264,ENTRERRIOS,2003,0.0
2314,5,ANTIOQUIA,5266,ENVIGADO,2003,0.0
2315,5,ANTIOQUIA,5282,FREDONIA,2003,0.0
2316,5,ANTIOQUIA,5284,FRONTINO,2003,0.0
2317,5,ANTIOQUIA,5308,GIRARDOTA,2003,0.0
2318,5,ANTIOQUIA,5310,GÓMEZ PLATA,2003,0.0
2319,5,ANTIOQUIA,5313,GRANADA,2003,0.0
2320,5,ANTIOQUIA,5315,GUADALUPE,2003,0.0
2321,5,ANTIOQUIA,5318,GUARNE,2003,0.0
2322,5,ANTIOQUIA,5321,GUATAPÉ,2003,0.0
2323,5,ANTIOQUIA,5347,HELICONIA,2003,0.0
2324,5,ANTIOQUIA,5360,ITAGÜÍ,2003,0.0
2325,5,ANTIOQUIA,5361,ITUANGO,2003,0.0
2326,5,ANTIOQUIA,5376,LA CEJA,2003,0.0
2327,5,ANTIOQUIA,5380,LA ESTRELLA,2003,0.0
2328,5,ANTIOQUIA,5390,LA PINTADA,2003,5.0
2329,5,ANTIOQUIA,5400,LA UNION,2003,0.0
2330,5,ANTIOQUIA,5411,LIBORINA,2003,0.0
2331,5,ANTIOQUIA,5425,MACEO,2003,0.0
2332,5,ANTIOQUIA,5440,MARINILLA,2003,0.0
2333,5,ANTIOQUIA,5467,MONTEBELLO,2003,0.0
2334,5,ANTIOQUIA,5483,NARIÑO,2003,2.0
2335,5,ANTIOQUIA,5490,NECOCLÍ,2003,0.0
2336,5,ANTIOQUIA,5495,NECHÍ,2003,5.0
2337,5,ANTIOQUIA,5579,PUERTO BERRÍO,2003,0.0
2338,5,ANTIOQUIA,5585,PUERTO NARE,2003,10.0
2339,5,ANTIOQUIA,5591,PUERTO TRIUNFO,2003,0.0
2340,5,ANTIOQUIA,5607,RETIRO,2003,0.0
2341,5,ANTIOQUIA,5615,RIONEGRO,2003,0.0
2342,5,ANTIOQUIA,5628,SABANALARGA,2003,0.0
2343,5,ANTIOQUIA,5631,SABANETA,2003,0.0
2344,5,ANTIOQUIA,5647,SAN ANDRÉS,2003,0.0
2345,5,ANTIOQUIA,5649,SAN CARLOS,2003,1000.0
2346,5,ANTIOQUIA,5652,SAN FRANCISCO,2003,15.0
2347,5,ANTIOQUIA,5656,SAN JERÓNIMO,2003,0.0
2348,5,ANTIOQUIA,5665,SAN PEDRO DE URABÁ,2003,15.0
2349,5,ANTIOQUIA,5667,SAN RAFAEL,2003,0.0
2350,5,ANTIOQUIA,5670,SAN ROQUE,2003,22.0
2351,5,ANTIOQUIA,5679,SANTA BÁRBARA,2003,0.0
2352,5,ANTIOQUIA,5686,SANTA ROSA DE OSOS,2003,22.0
2353,5,ANTIOQUIA,5690,SANTO DOMINGO,2003,0.0
2354,5,ANTIOQUIA,5736,SEGOVIA,2003,165.0
2355,5,ANTIOQUIA,5756,SONSÓN,2003,0.0
2356,5,ANTIOQUIA,5789,TÁMESIS,2003,4.0
2357,5,ANTIOQUIA,5790,TARAZÁ,2003,159.0
2358,5,ANTIOQUIA,5792,TARSO,2003,0.0
2359,5,ANTIOQUIA,5837,TURBO,2003,0.0
2360,5,ANTIOQUIA,5842,URAMITA,2003,0.0
2361,5,ANTIOQUIA,5847,URRAO,2003,0.0
2362,5,ANTIOQUIA,5854,VALDIVIA,2003,1535.375
2363,5,ANTIOQUIA,5861,VENECIA,2003,0.0
2364,5,ANTIOQUIA,5887,YARUMAL,2003,0.0
2365,5,ANTIOQUIA,5890,YOLOMBÓ,2003,6.0
2366,5,ANTIOQUIA,5893,YONDÓ ,2003,4011.0
2367,5,ANTIOQUIA,5895,ZARAGOZA,2003,3.0
2368,8,ATLANTICO,8001,BARRANQUILLA ,2003,1.983
2369,8,ATLANTICO,8078,BARANOA,2003,0.0
2370,8,ATLANTICO,8296,GALAPA,2003,0.0
2371,8,ATLANTICO,8421,LURUACO,2003,0.0
2372,8,ATLANTICO,8433,MALAMBO,2003,0.0
2373,8,ATLANTICO,8520,PALMAR DE VARELA,2003,0.0
2374,8,ATLANTICO,8558,POLONUEVO,2003,0.0
2375,8,ATLANTICO,8560,PONEDERA,2003,0.0
2376,8,ATLANTICO,8573,PUERTO COLOMBIA,2003,0.0
2377,8,ATLANTICO,8634,SABANAGRANDE,2003,0.0
2378,8,ATLANTICO,8638,SABANALARGA,2003,0.0
2379,8,ATLANTICO,8758,SOLEDAD,2003,0.0
2380,8,ATLANTICO,8832,TUBARÁ,2003,0.0
2381,11,BOGOTÁ D.C.,11001,BOGOTÁ D.C.,2003,35.502
2382,13,BOLÍVAR,13001,CARTAGENA DE INDIAS ,2003,0.0
2383,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,2003,0.0
2384,13,BOLÍVAR,13042,ARENAL,2003,0.0
2385,13,BOLÍVAR,13074,BARRANCO DE LOBA,2003,0.0
2386,13,BOLÍVAR,13160,CANTAGALLO,2003,1.0
2387,13,BOLÍVAR,13430,MAGANGUÉ,2003,2.6
2388,13,BOLÍVAR,13458,MONTECRISTO,2003,0.0
2389,13,BOLÍVAR,13468,MOMPÓS,2003,0.0
2390,13,BOLÍVAR,13473,MORALES,2003,0.0
2391,13,BOLÍVAR,13549,PINILLOS,2003,0.0
2392,13,BOLÍVAR,13600,RIOVIEJO,2003,0.0
2393,13,BOLÍVAR,13654,SAN JACINTO,2003,3.0
2394,13,BOLÍVAR,13670,SAN PABLO,2003,36.0
2395,13,BOLÍVAR,13683,SANTA ROSA,2003,40.0
2396,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2003,0.0
2397,13,BOLÍVAR,13744,SIMITÍ,2003,0.0
2398,13,BOLÍVAR,13810,TIQUISIO ,2003,37.0
2399,15,BOYACÁ,15001,TUNJA,2003,490.0
2400,15,BOYACÁ,15022,ALMEIDA,2003,0.0
2401,15,BOYACÁ,15051,ARCABUCO,2003,0.0
2402,15,BOYACÁ,15104,BOYACÁ,2003,28.0
2403,15,BOYACÁ,15135,CAMPOHERMOSO,2003,16.0
2404,15,BOYACÁ,15176,CHIQUINQUIRÁ,2003,0.0
2405,15,BOYACÁ,15223,CUBARÁ,2003,0.0
2406,15,BOYACÁ,15236,CHIVOR,2003,0.0
2407,15,BOYACÁ,15325,GUAYATÁ,2003,0.0
2408,15,BOYACÁ,15425,MACANAL,2003,0.0
2409,15,BOYACÁ,15507,OTANCHE,2003,0.0
2410,15,BOYACÁ,15531,PAUNA,2003,0.0
2411,15,BOYACÁ,15572,PUERTO BOYACÁ,2003,0.0
2412,15,BOYACÁ,15632,SABOYÁ,2003,2.0
2413,15,BOYACÁ,15667,SAN LUIS DE GACENO,2003,6.0
2414,15,BOYACÁ,15681,SAN PABLO DE BORBUR,2003,0.0
2415,15,BOYACÁ,15690,SANTA MARÍA,2003,0.0
2416,15,BOYACÁ,15696,SANTA SOFÍA,2003,0.0
2417,15,BOYACÁ,15755,SOCOTÁ,2003,0.0
2418,15,BOYACÁ,15759,SOGAMOSO,2003,0.0
2419,17,CALDAS,17001,MANIZALES,2003,0.65
2420,17,CALDAS,17042,ANSERMA,2003,0.0
2421,17,CALDAS,17174,CHINCHINÁ,2003,0.0
2422,17,CALDAS,17380,LA DORADA,2003,84.0
2423,17,CALDAS,17486,NEIRA,2003,0.0
2424,17,CALDAS,17541,PENSILVANIA,2003,0.35
2425,17,CALDAS,17614,RIOSUCIO,2003,0.0
2426,17,CALDAS,17662,SAMANÁ,2003,8.1
2427,17,CALDAS,17777,SUPÍA,2003,0.0
2428,18,CAQUETÁ,18001,FLORENCIA,2003,470.684
2429,18,CAQUETÁ,18029,ALBANIA,2003,2.0
2430,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,2003,1.0
2431,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,2003,1051.0
2432,18,CAQUETÁ,18205,CURILLO,2003,1.0
2433,18,CAQUETÁ,18247,EL DONCELLO,2003,1985.1
2434,18,CAQUETÁ,18256,EL PAUJIL,2003,1.0
2435,18,CAQUETÁ,18410,MONTAÑITA,2003,3.0
2436,18,CAQUETÁ,18460,MILÁN,2003,4.0
2437,18,CAQUETÁ,18479,MORELIA,2003,0.0
2438,18,CAQUETÁ,18592,PUERTO RICO,2003,79.0
2439,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,2003,0.0
2440,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,2003,3.0
2441,18,CAQUETÁ,18756,SOLANO,2003,902.402
2442,18,CAQUETÁ,18785,SOLITA,2003,2.0
2443,18,CAQUETÁ,18860,VALPARAÍSO,2003,0.0
2444,19,CAUCA,19001,POPAYÁN,2003,283.408
2445,19,CAUCA,19022,ALMAGUER,2003,1.0
2446,19,CAUCA,19050,ARGELIA,2003,7.0
2447,19,CAUCA,19075,BALBOA,2003,45.0
2448,19,CAUCA,19100,BOLÍVAR,2003,42.0
2449,19,CAUCA,19110,BUENOS AIRES,2003,0.0
2450,19,CAUCA,19137,CALDONO,2003,1.0
2451,19,CAUCA,19142,CALOTO,2003,2.0
2452,19,CAUCA,19212,CORINTO,2003,13.001
2453,19,CAUCA,19256,EL TAMBO,2003,6.0
2454,19,CAUCA,19318,GUAPI,2003,136.0
2455,19,CAUCA,19364,JAMBALÓ,2003,0.0
2456,19,CAUCA,19450,MERCADERES,2003,0.0
2457,19,CAUCA,19455,MIRANDA,2003,0.0
2458,19,CAUCA,19532,PATÍA  ,2003,0.0
2459,19,CAUCA,19533,PIAMONTE,2003,0.0
2460,19,CAUCA,19548,PIENDAMÓ,2003,0.0
2461,19,CAUCA,19573,PUERTO TEJADA,2003,0.0
2462,19,CAUCA,19622,ROSAS,2003,0.0
2463,19,CAUCA,19693,SAN SEBASTIÁN,2003,102.0
2464,19,CAUCA,19698,SANTANDER DE QUILICHAO,2003,46.0
2465,19,CAUCA,19701,SANTA ROSA,2003,6.0
2466,19,CAUCA,19780,SUÁREZ,2003,1.0
2467,19,CAUCA,19807,TIMBÍO,2003,6.915
2468,19,CAUCA,19809,TIMBIQUÍ,2003,4.0
2469,20,CESAR,20001,VALLEDUPAR,2003,8.0
2470,20,CESAR,20011,AGUACHICA,2003,0.5
2471,20,CESAR,20013,AGUSTÍN CODAZZI,2003,0.0
2472,20,CESAR,20060,BOSCONIA,2003,0.0
2473,20,CESAR,20178,CHIRIGUANÁ,2003,0.0
2474,20,CESAR,20228,CURUMANÍ,2003,0.0
2475,20,CESAR,20295,GAMARRA,2003,0.0
2476,20,CESAR,20517,PAILITAS,2003,0.0
2477,20,CESAR,20614,RÍO DE ORO,2003,0.0
2478,20,CESAR,20710,SAN ALBERTO,2003,0.0
2479,20,CESAR,20770,SAN MARTÍN,2003,0.0
2480,23,CÓRDOBA,23001,MONTERÍA,2003,1.0
2481,23,CÓRDOBA,23079,BUENAVISTA,2003,0.0
2482,23,CÓRDOBA,23162,CERETÉ,2003,0.0
2483,23,CÓRDOBA,23189,CIÉNAGA DE ORO,2003,0.0
2484,23,CÓRDOBA,23417,LORICA,2003,0.0
2485,23,CÓRDOBA,23466,MONTELÍBANO,2003,33.0
2486,23,CÓRDOBA,23555,PLANETA RICA,2003,0.0
2487,23,CÓRDOBA,23570,PUEBLO NUEVO,2003,0.0
2488,23,CÓRDOBA,23574,PUERTO ESCONDIDO,2003,25.0
2489,23,CÓRDOBA,23580,PUERTO LIBERTADOR,2003,18.0
2490,23,CÓRDOBA,23660,SAHAGÚN,2003,0.0
2491,23,CÓRDOBA,23686,SAN PELAYO,2003,0.0
2492,23,CÓRDOBA,23807,TIERRALTA,2003,1046.25
2493,23,CÓRDOBA,23855,VALENCIA,2003,0.0
2494,25,CUNDINAMARCA,25019,ALBÁN,2003,0.0
2495,25,CUNDINAMARCA,25151,CÁQUEZA,2003,0.0
2496,25,CUNDINAMARCA,25245,EL COLEGIO,2003,0.0
2497,25,CUNDINAMARCA,25269,FACATATIVÁ,2003,1.52
2498,25,CUNDINAMARCA,25290,FUSAGASUGÁ,2003,0.0
2499,25,CUNDINAMARCA,25307,GIRARDOT,2003,0.0
2500,25,CUNDINAMARCA,25320,GUADUAS,2003,1.0
2501,25,CUNDINAMARCA,25335,GUAYABETAL,2003,0.0
2502,25,CUNDINAMARCA,25402,LA VEGA,2003,0.0
2503,25,CUNDINAMARCA,25430,MADRID,2003,0.0
2504,25,CUNDINAMARCA,25436,MANTA,2003,0.0
2505,25,CUNDINAMARCA,25438,MEDINA,2003,0.0
2506,25,CUNDINAMARCA,25513,PACHO,2003,0.001
2507,25,CUNDINAMARCA,25658,SAN FRANCISCO,2003,2.0
2508,25,CUNDINAMARCA,25740,SIBATÉ,2003,0.0
2509,25,CUNDINAMARCA,25743,SILVANIA,2003,0.0
2510,25,CUNDINAMARCA,25754,SOACHA,2003,0.0
2511,25,CUNDINAMARCA,25823,TOPAIPÍ,2003,1.0
2512,25,CUNDINAMARCA,25839,UBALÁ,2003,272.0
2513,25,CUNDINAMARCA,25875,VILLETA,2003,0.0
2514,25,CUNDINAMARCA,25885,YACOPÍ,2003,0.0
2515,27,CHOCÓ,27001,QUIBDÓ,2003,31.0
2516,27,CHOCÓ,27075,BAHÍA SOLANO ,2003,0.0
2517,27,CHOCÓ,27077,BAJO BAUDÓ  ,2003,0.0
2518,27,CHOCÓ,27361,ISTMINA,2003,0.0
2519,27,CHOCÓ,27491,NÓVITA,2003,0.0
2520,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,2003,1.0
2521,41,HUILA,41001,NEIVA,2003,436.7122
2522,41,HUILA,41013,AGRADO,2003,0.0
2523,41,HUILA,41016,AIPE,2003,0.0
2524,41,HUILA,41020,ALGECIRAS,2003,0.0
2525,41,HUILA,41026,ALTAMIRA,2003,1.0
2526,41,HUILA,41132,CAMPOALEGRE,2003,2.562
2527,41,HUILA,41298,GARZÓN,2003,0.0
2528,41,HUILA,41306,GIGANTE,2003,0.0
2529,41,HUILA,41319,GUADALUPE,2003,1.0
2530,41,HUILA,41359,ISNOS,2003,0.0
2531,41,HUILA,41396,LA PLATA,2003,1.0
2532,41,HUILA,41518,PAICOL,2003,0.0
2533,41,HUILA,41524,PALERMO,2003,0.0
2534,41,HUILA,41548,PITAL,2003,0.0
2535,41,HUILA,41551,PITALITO,2003,37.035
2536,41,HUILA,41615,RIVERA,2003,0.0
2537,41,HUILA,41660,SALADOBLANCO,2003,0.0
2538,41,HUILA,41770,SUAZA,2003,0.0
2539,41,HUILA,41791,TARQUI,2003,0.0
2540,41,HUILA,41799,TELLO,2003,0.0
2541,41,HUILA,41807,TIMANÁ,2003,0.0
2542,44,LA GUAJIRA,44001,RIOHACHA,2003,4.0
2543,44,LA GUAJIRA,44090,DIBULLA,2003,0.0
2544,44,LA GUAJIRA,44430,MAICAO,2003,0.0
2545,44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2003,6.0
2546,44,LA GUAJIRA,44847,URIBIA,2003,0.0
2547,47,MAGDALENA,47001,SANTA MARTA ,2003,1791.214
2548,47,MAGDALENA,47189,CIÉNAGA,2003,0.0
2549,47,MAGDALENA,47245,EL BANCO,2003,0.0
2550,47,MAGDALENA,47288,FUNDACIÓN,2003,0.0
2551,50,META,50001,VILLAVICENCIO,2003,29.179
2552,50,META,50006,ACACÍAS,2003,0.0
2553,50,META,50226,CUMARAL,2003,0.0
2554,50,META,50251,EL CASTILLO,2003,0.0
2555,50,META,50287,FUENTE DE ORO,2003,9.0
2556,50,META,50313,GRANADA,2003,24.2
2557,50,META,50325,MAPIRIPÁN,2003,0.0
2558,50,META,50330,MESETAS,2003,0.0
2559,50,META,50350,LA MACARENA,2003,0.0
2560,50,META,50370,URIBE,2003,0.0
2561,50,META,50400,LEJANÍAS,2003,1.3
2562,50,META,50450,PUERTO CONCORDIA,2003,0.0
2563,50,META,50568,PUERTO GAITÁN,2003,0.0
2564,50,META,50573,PUERTO LÓPEZ,2003,0.0
2565,50,META,50577,PUERTO LLERAS,2003,77.25
2566,50,META,50590,PUERTO RICO,2003,209.0
2567,50,META,50606,RESTREPO,2003,0.0
2568,50,META,50680,SAN CARLOS DE GUAROA,2003,0.0
2569,50,META,50683,SAN JUAN DE ARAMA,2003,5.0
2570,50,META,50689,SAN MARTÍN,2003,0.0
2571,50,META,50711,VISTAHERMOSA,2003,175.75
2572,52,NARIÑO,52001,PASTO,2003,1564.396
2573,52,NARIÑO,52079,BARBACOAS,2003,3.0
2574,52,NARIÑO,52215,CÓRDOBA,2003,0.0
2575,52,NARIÑO,52233,CUMBITARA,2003,39.5
2576,52,NARIÑO,52240,CHACHAGÍ,2003,0.0
2577,52,NARIÑO,52250,EL CHARCO,2003,44.05
2578,52,NARIÑO,52256,EL ROSARIO,2003,12.625
2579,52,NARIÑO,52260,EL TAMBO,2003,20.0
2580,52,NARIÑO,52317,GUACHUCAL,2003,0.0
2581,52,NARIÑO,52356,IPIALES,2003,216.669
2582,52,NARIÑO,52381,LA FLORIDA,2003,0.0
2583,52,NARIÑO,52390,LA TOLA,2003,0.0
2584,52,NARIÑO,52405,LEIVA,2003,0.0
2585,52,NARIÑO,52411,LINARES,2003,0.0
2586,52,NARIÑO,52418,LOS ANDES ,2003,200.0
2587,52,NARIÑO,52427,MAGÜÍ ,2003,1.0
2588,52,NARIÑO,52490,OLAYA HERRERA ,2003,89.501
2589,52,NARIÑO,52520,FRANCISCO PIZARRO ,2003,0.0
2590,52,NARIÑO,52540,POLICARPA,2003,0.0
2591,52,NARIÑO,52573,PUERRES,2003,1.0
2592,52,NARIÑO,52585,PUPIALES,2003,0.0
2593,52,NARIÑO,52612,RICAURTE,2003,0.0
2594,52,NARIÑO,52678,SAMANIEGO,2003,0.0
2595,52,NARIÑO,52683,SANDONÁ,2003,0.0
2596,52,NARIÑO,52696,SANTA BÁRBARA ,2003,0.0
2597,52,NARIÑO,52786,TAMINANGO,2003,0.0
2598,52,NARIÑO,52835,TUMACO,2003,818.001
2599,52,NARIÑO,52838,TÚQUERRES,2003,0.0
2600,52,NARIÑO,52885,YACUANQUER,2003,0.0
2601,54,NORTE DE SANTANDER,54001,CÚCUTA,2003,44.045
2602,54,NORTE DE SANTANDER,54109,BUCARASICA,2003,0.0
2603,54,NORTE DE SANTANDER,54206,CONVENCIÓN,2003,9.0
2604,54,NORTE DE SANTANDER,54239,DURANIA,2003,0.0
2605,54,NORTE DE SANTANDER,54250,EL TARRA,2003,0.0
2606,54,NORTE DE SANTANDER,54261,EL ZULIA,2003,2.32
2607,54,NORTE DE SANTANDER,54344,HACARÍ,2003,2.0
2608,54,NORTE DE SANTANDER,54385,LA ESPERANZA,2003,5.0
2609,54,NORTE DE SANTANDER,54398,LA PLAYA,2003,6.0
2610,54,NORTE DE SANTANDER,54405,LOS PATIOS,2003,0.0
2611,54,NORTE DE SANTANDER,54498,OCAÑA,2003,1.0
2612,54,NORTE DE SANTANDER,54518,PAMPLONA,2003,0.0
2613,54,NORTE DE SANTANDER,54553,PUERTO SANTANDER,2003,0.0
2614,54,NORTE DE SANTANDER,54720,SARDINATA,2003,22.6
2615,54,NORTE DE SANTANDER,54800,TEORAMA,2003,5.0
2616,54,NORTE DE SANTANDER,54810,TIBÚ,2003,10.076
2617,54,NORTE DE SANTANDER,54820,TOLEDO,2003,0.0
2618,63,QUINDIO,63001,ARMENIA,2003,0.0
2619,63,QUINDIO,63130,CALARCÁ,2003,0.0
2620,63,QUINDIO,63190,CIRCASIA,2003,0.0
2621,63,QUINDIO,63272,FILANDIA,2003,0.0
2622,63,QUINDIO,63401,LA TEBAIDA,2003,0.0
2623,63,QUINDIO,63470,MONTENEGRO,2003,0.0
2624,63,QUINDIO,63594,QUIMBAYA,2003,0.0
2625,63,QUINDIO,63690,SALENTO,2003,0.0
2626,66,RISARALDA,66001,PEREIRA,2003,184.0
2627,66,RISARALDA,66075,BALBOA,2003,0.0
2628,66,RISARALDA,66088,BELÉN DE UMBRÍA,2003,0.0
2629,66,RISARALDA,66170,DOSQUEBRADAS,2003,0.098
2630,66,RISARALDA,66400,LA VIRGINIA,2003,0.0
2631,66,RISARALDA,66594,QUINCHÍA,2003,0.0
2632,66,RISARALDA,66682,SANTA ROSA DE CABAL,2003,0.0
2633,68,SANTANDER,68001,BUCARAMANGA,2003,77.46
2634,68,SANTANDER,68020,ALBANIA,2003,0.0
2635,68,SANTANDER,68077,BARBOSA,2003,0.0
2636,68,SANTANDER,68081,BARRANCABERMEJA,2003,45.36
2637,68,SANTANDER,68101,BOLÍVAR,2003,0.0
2638,68,SANTANDER,68190,CIMITARRA,2003,202.0
2639,68,SANTANDER,68207,CONCEPCIÓN,2003,2.0
2640,68,SANTANDER,68250,EL PEÑÓN,2003,0.0
2641,68,SANTANDER,68255,EL PLAYÓN,2003,0.0
2642,68,SANTANDER,68271,FLORIÁN,2003,0.0
2643,68,SANTANDER,68276,FLORIDABLANCA,2003,0.0
2644,68,SANTANDER,68307,GIRÓN,2003,6.1
2645,68,SANTANDER,68377,LA BELLEZA,2003,0.0
2646,68,SANTANDER,68385,LANDÁZURI,2003,0.0
2647,68,SANTANDER,68406,LEBRIJA,2003,0.0
2648,68,SANTANDER,68547,PIEDECUESTA,2003,12.037
2649,68,SANTANDER,68572,PUENTE NACIONAL,2003,0.0
2650,68,SANTANDER,68575,PUERTO WILCHES,2003,20.0
2651,68,SANTANDER,68615,RIONEGRO,2003,0.0
2652,68,SANTANDER,68655,SABANA DE TORRES,2003,0.0
2653,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,2003,0.0
2654,68,SANTANDER,68720,SANTA HELENA DEL OPÓN,2003,0.0
2655,68,SANTANDER,68745,SIMACOTA,2003,3.0
2656,68,SANTANDER,68773,SUCRE,2003,0.0
2657,68,SANTANDER,68861,VÉLEZ,2003,0.0
2658,73,TOLIMA,73001,IBAGUÉ,2003,11.0
2659,73,TOLIMA,73268,ESPINAL,2003,0.0
2660,73,TOLIMA,73283,FRESNO,2003,0.0
2661,73,TOLIMA,73319,GUAMO,2003,0.0
2662,73,TOLIMA,73349,HONDA,2003,0.0
2663,73,TOLIMA,73411,LÍBANO,2003,0.0
2664,73,TOLIMA,73443,MARIQUITA,2003,0.0
2665,73,TOLIMA,73449,MELGAR,2003,0.0
2666,73,TOLIMA,73483,NATAGAIMA,2003,0.0
2667,73,TOLIMA,73504,ORTEGA,2003,0.0
2668,73,TOLIMA,73547,PIEDRAS,2003,112.0
2669,76,VALLE DEL CAUCA,76001,CALI,2003,216.501
2670,76,VALLE DEL CAUCA,76020,ALCALÁ,2003,0.0
2671,76,VALLE DEL CAUCA,76036,ANDALUCÍA,2003,0.0
2672,76,VALLE DEL CAUCA,76100,BOLÍVAR,2003,0.0
2673,76,VALLE DEL CAUCA,76109,BUENAVENTURA,2003,105.7
2674,76,VALLE DEL CAUCA,76111,BUGA,2003,25.0
2675,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,2003,0.0
2676,76,VALLE DEL CAUCA,76122,CAICEDONIA,2003,0.0
2677,76,VALLE DEL CAUCA,76126,CALIMA ,2003,0.0
2678,76,VALLE DEL CAUCA,76147,CARTAGO,2003,0.0
2679,76,VALLE DEL CAUCA,76233,DAGUA,2003,0.0
2680,76,VALLE DEL CAUCA,76248,EL CERRITO,2003,0.0
2681,76,VALLE DEL CAUCA,76250,EL DOVIO,2003,0.0
2682,76,VALLE DEL CAUCA,76275,FLORIDA,2003,0.0
2683,76,VALLE DEL CAUCA,76318,GUACARÍ,2003,0.0
2684,76,VALLE DEL CAUCA,76364,JAMUNDÍ,2003,20.0
2685,76,VALLE DEL CAUCA,76377,LA CUMBRE,2003,0.0
2686,76,VALLE DEL CAUCA,76400,LA UNIÓN,2003,0.0
2687,76,VALLE DEL CAUCA,76520,PALMIRA,2003,0.0
2688,76,VALLE DEL CAUCA,76563,PRADERA,2003,0.0
2689,76,VALLE DEL CAUCA,76616,RIOFRÍO,2003,0.0
